,Название товара в срм,Product-id,offer_article,offer_purchasePrice,product_category
333,"Обувь ArcticEdge (Черные, 38)",,0401008005-1_38,,timur
333,"Обувь ArcticEdge (Черные, 39)",,0401008005-1_39,,timur
333,"Обувь ArcticEdge (Черные, 40)",,0401008005-1_40,,timur
333,"Обувь ArcticEdge (Черные, 41)",,0401008005-1_41,,timur
333,"Обувь ArcticEdge (Белые, 35)",,0401008005-2_35,,timur
333,"Обувь ArcticEdge (Белые, 36)",,0401008005-2_36,,timur
333,"Обувь ArcticEdge (Белые, 37)",,0401008005-2_37,,timur
333,"Обувь ArcticEdge (Белые, 38)",,0401008005-2_38,,timur
333,"Обувь ArcticEdge (Белые, 39)",,0401008005-2_39,,timur
333,"Обувь ArcticEdge (Белые, 40)",,0401008005-2_40,,timur
333,"Обувь ArcticEdge (Белые, 41)",,0401008005-2_41,,timur
333,"Обувь ArcticEdge (Коричневые, 35)",,0401008005-3_35,,timur
333,"Обувь ArcticEdge (Коричневые, 36)",,0401008005-3_36,,timur
333,"Обувь ArcticEdge (Коричневые, 37)",,0401008005-3_37,,timur
333,"Обувь ArcticEdge (Коричневые, 38)",,0401008005-3_38,,timur
333,"Обувь ArcticEdge (Коричневые, 39)",,0401008005-3_39,,timur
333,"Обувь ArcticEdge (Коричневые, 40)",,0401008005-3_40,,timur
333,"Обувь ArcticEdge (Коричневые, 41)",,0401008005-3_41,,timur
333,"Обувь ArcticEdge (Красные, 36)",,0401008005-4_36,,timur
333,"Обувь ArcticEdge (Красные, 37)",,0401008005-4_37,,timur
333,"Обувь ArcticEdge (Красные, 38)",,0401008005-4_38,,timur
333,"Обувь ArcticEdge (Красные, 39)",,0401008005-4_39,,timur
333,"Обувь ArcticEdge (Красные, 40)",,0401008005-4_40,,timur
333,"Обувь ArcticEdge (Красные, 41)",,0401008005-4_41,,timur
334,Коврик-пазл,0802004005,,,timur
334,Коврик-пазл (Серый),,0802004005-1,,timur
334,Коврик-пазл (Розовый),,0802004005-2,,timur
334,Коврик-пазл (Голубой),,0802004005-3,,timur
335,SS: Мраморная пленка (белая),ss-ss-0088-02,ss-ss-0088,0.48,ss
335,SS: Мраморная пленка (черная),ss-ss-0088-03,ss-ss-0088,0.48,ss
335,SS: Мраморная пленка (уточнить цвет),ss-ss-0088-01,ss-ss-0088,0.48,ss
336,"SS: Уплотнитель для окон (2 метра, уточнить цвет)",ss-window-seal,ss-00-0047,0.35,ss
336,"SS: Уплотнитель для окон (белый, 2 метра)",,ss-00-0047,0.35,ss
336,"SS: Уплотнитель для окон (черный, 2 метра)",,ss-00-0047,0.35,ss
337,Кастрюля CookingPot,0801002001,0801002001,,timur
338,Мужская теплая толстовка,0302005002,,,timur
338,"Мужская теплая толстовка (Черный, M)",,0302005002-1_M,,timur
338,"Мужская теплая толстовка (Черный, L)",,0302005002-1_L,,timur
338,"Мужская теплая толстовка (Черный, XL)",,0302005002-1_XL,,timur
338,"Мужская теплая толстовка (Черный, 2XL)",,0302005002-1_2XL,,timur
338,"Мужская теплая толстовка (Черный, 3XL)",,0302005002-1_3XL,,timur
338,"Мужская теплая толстовка (Синий, M)",,0302005002-2_M,,timur
338,"Мужская теплая толстовка (Синий, L)",,0302005002-2_L,,timur
338,"Мужская теплая толстовка (Синий, XL)",,0302005002-2_XL,,timur
338,"Мужская теплая толстовка (Синий, 2XL)",,0302005002-2_2XL,,timur
338,"Мужская теплая толстовка (Синий, 3XL)",,0302005002-2_3XL,,timur
338,"Мужская теплая толстовка (Бежевый, M)",,0302005002-3_M,,timur
338,"Мужская теплая толстовка (Бежевый, L)",,0302005002-3_L,,timur
338,"Мужская теплая толстовка (Бежевый, XL)",,0302005002-3_XL,,timur
338,"Мужская теплая толстовка (Бежевый, 2XL)",,0302005002-3_2XL,,timur
338,"Мужская теплая толстовка (Бежевый, 3XL)",,0302005002-3_3XL,,timur
338,"Мужская теплая толстовка (Черный, 4XL)",,0302005002-1_4XL,,timur
338,"Мужская теплая толстовка (Черный, 5XL)",,0302005002-1_5XL,,timur
338,"Мужская теплая толстовка (Синий, 4XL)",,0302005002-2_4XL,,timur
338,"Мужская теплая толстовка (Синий, 5XL)",,0302005002-2_5XL,,timur
338,"Мужская теплая толстовка (Бежевый, 4XL)",,0302005002-3_4XL,,timur
338,"Мужская теплая толстовка (Бежевый, 5XL)",,0302005002-3_5XL,,timur
339,SS: Светящийся плед,ss-magic-pled,ss-00-0048,4.5,ss
340,Мужская водолазка (уточните цвет и размер),vodolazka,,,timur
340,Мужская водолазка (Черный),,,,timur
340,Мужская водолазка (Бежевый),,,,timur
340,"Мужская водолазка (Черный, M)",,,,timur
340,"Мужская водолазка (Черный, L)",,,,timur
340,"Мужская водолазка (Черный, XL)",,,,timur
340,"Мужская водолазка (Черный, 2XL)",,,,timur
340,"Мужская водолазка (Черный, 3XL)",,,,timur
340,"Мужская водолазка (Бежевый, M)",,,,timur
340,"Мужская водолазка (Бежевый, L)",,,,timur
340,"Мужская водолазка (Бежевый, XL)",,,,timur
340,"Мужская водолазка (Бежевый, 2XL)",,,,timur
340,"Мужская водолазка (Бежевый, 3XL)",,,,timur
341,Обувь FeetFlex,0402007006,,,timur
341,"Обувь FeetFlex (Beige, 40)",,,,timur
341,"Обувь FeetFlex (Beige, 41)",,,,timur
341,"Обувь FeetFlex (Beige, 42)",,,,timur
341,"Обувь FeetFlex (Beige, 43)",,,,timur
341,"Обувь FeetFlex (Beige, 44)",,,,timur
341,"Обувь FeetFlex (Beige, 45)",,,,timur
341,"Обувь FeetFlex (Beige, 46)",,,,timur
341,"Обувь FeetFlex (Grey, 40)",,,,timur
341,"Обувь FeetFlex (Grey, 41)",,,,timur
341,"Обувь FeetFlex (Grey, 42)",,,,timur
341,"Обувь FeetFlex (Grey, 43)",,,,timur
341,"Обувь FeetFlex (Grey, 44)",,,,timur
341,"Обувь FeetFlex (Grey, 45)",,,,timur
341,"Обувь FeetFlex (Grey, 46)",,,,timur
341,"Обувь FeetFlex (Black, 40)",,,,timur
341,"Обувь FeetFlex (Black, 41)",,,,timur
341,"Обувь FeetFlex (Black, 42)",,,,timur
341,"Обувь FeetFlex (Black, 43)",,,,timur
341,"Обувь FeetFlex (Black, 44)",,,,timur
341,"Обувь FeetFlex (Black, 45)",,,,timur
341,"Обувь FeetFlex (Black, 46)",,,,timur
342,"SS: Ночник ""Звездное небо""",ss-ss-0044-01,ss-ss-0044,8.0,ss
343,SS: Летающий шар,ss-flyspiner,ss-00-0049,3.18,ss
344,SS: Грабер для чистки,ss-ss-0068-01,ss-ss-0068,0.67,ss
345,Ветрозащитные термоперчатки,0303002001,,,timur
345,"Ветрозащитные термоперчатки (Черный, S)",,0303002001-1_S,,timur
345,"Ветрозащитные термоперчатки (Черный, M)",,0303002001-1_M,,timur
345,"Ветрозащитные термоперчатки (Черный, L)",,0303002001-1_L,,timur
345,"Ветрозащитные термоперчатки (Черный, XL)",,0303002001-1_XL,,timur
345,"Ветрозащитные термоперчатки (Синий, S)",,0303002001-2_S,,timur
345,"Ветрозащитные термоперчатки (Синий, M)",,0303002001-2_M,,timur
345,"Ветрозащитные термоперчатки (Синий, L)",,0303002001-2_L,,timur
345,"Ветрозащитные термоперчатки (Синий, XL)",,0303002001-2_XL,,timur
345,"Ветрозащитные термоперчатки (Розовый, S)",,0303002001-3_S,,timur
345,"Ветрозащитные термоперчатки (Розовый, M)",,0303002001-3_M,,timur
346,SS: Светильник-ромашка,ss-ss-0067-01,ss-ss-0067,2.89,ss
346,SS: Светильник-ромашка (с пультом),ss-ss-0067-02,ss-ss-0067,2.89,ss
347,Мужские кожаные мокасины Asifn,0402007007,,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 40)",,0402007007-1_40,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 41)",,0402007007-1_41,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 42)",,0402007007-1_42,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 43)",,0402007007-1_43,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 44)",,0402007007-1_44,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 45)",,0402007007-1_45,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 46)",,0402007007-1_46,,timur
347,"Мужские кожаные мокасины Asifn (Черный, 47)",,0402007007-1_47,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 40)",,0402007007-2_40,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 41)",,0402007007-2_41,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 42)",,0402007007-2_42,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 43)",,0402007007-2_43,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 44)",,0402007007-2_44,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 45)",,0402007007-2_45,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 46)",,0402007007-2_46,,timur
347,"Мужские кожаные мокасины Asifn (Корич, 47)",,0402007007-2_47,,timur
348,Теплая однотонная женская накидка,0301006001,,,timur
348,Теплая однотонная женская накидка (Коричневый),0301006001-1,,,timur
348,Теплая однотонная женская накидка (Черный),0301006001-2,,,timur
348,Теплая однотонная женская накидка (Белый),0301006001-3,,,timur
348,Теплая однотонная женская накидка (Красный),0301006001-4,,,timur
349,Обогреватель салона PRO,cs-mg-00039,cs-mg-00039,,carspace
350,Обогреватель салона Classic,cs-mg-00040,cs-mg-00040,,carspace
351,Щетка от снега Classic,cs-wr-00041,cs-wr-00041,,carspace
352,Щетка от снега PRO,cs-wr-00044,cs-wr-00044,,carspace
353,Раздвижная щетка с поворотным механизмом Classic,cs-wr-00042,cs-wr-00042,,carspace
354,Раздвижная щетка с поворотным механизмом PRO,cs-wr-00043,cs-wr-00043,,carspace
355,Скребок от наледи,cs-ma-00045,cs-ma-00045,,carspace
356,"Накидка на лобовое стекло (для седанов, 140х105см)",cs-ma-00046-small,cs-ma-00046-small,,carspace
356,"Накидка на лобовое стекло (для кроссоверов, 160х115см)",cs-ma-00046-big,cs-ma-00046-big,,carspace
357,Оплетка на руль с ворсом,cs-tf-00047,cs-tf-00047,,carspace
358,SS: Новогодние носки (Уточнить цвет),ss-ss-0043-01,ss-ss-0043,2.43,ss
358,SS: Новогодние носки (Красные),ss-ss-0043-02,ss-ss-0043,2.43,ss
358,SS: Новогодние носки (Синие),ss-ss-0043-03,ss-ss-0043,2.43,ss
359,SS: Овощечистка,ss-ss-0045-01,ss-ss-0045,1.23,ss
360,"SS: Кулон ""Ангел""",ss-ss-0052-01,,1.22,timur
360,SS: Подарочная коробка,ss-ss-0052-02,,1.22,timur
361,"Мужская флис. кофта (Черная, L)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Черная, XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Черная, 2XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Черная, 3XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Черная, 4XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Зеленая, L)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Зеленая, XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Зеленая, 2XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Зеленая, 3XL)",,ss-00-0050,2.5,ss
361,"Мужская флис. кофта (Зеленая, 4XL)",,ss-00-0050,2.5,ss
361,Мужская флис. кофта (уточнить цвет и размер),ss-fleecejacket,ss-00-0050,2.5,ss
362,Орт. подушка,ss-sittingpillow,ss-00-0051,,ss
363,Средство для удаления царапин (50 мл),cs-sv-00049-50ml,cs-sv-00049-50ml,,carspace
363,Средство для удаления царапин (100 мл),cs-sv-00049-100ml,cs-sv-00049-100ml,,carspace
363,Средство для удаления царапин (300 мл),cs-sv-00049-300ml,cs-sv-00049-300ml,,carspace
364,Набор для полировки фар,cs-sv-00050,,,timur
365,Губка и перчатка (к автохимии),,,,timur
366,Керамическое покрытие (50мл),cs-sv-00051-50ml-1,cs-sv-00051-50ml-1,,carspace
366,Керамическое покрытие(100мл),cs-sv-00051-100ml-1,cs-sv-00051-100ml-1,,carspace
366,Керамическое покрытие (300мл),cs-sv-00051-300ml-1,cs-sv-00051-300ml-1,,carspace
